"chr" "start" "end" "length" "nCG" "meanMethy1" "meanMethy2" "diff.Methy" "areaStat"
"chr19" 41212141 41212429 289 21 0.00578630204580692 0.24112666805458 -0.235340366008773 -79.4581911374377
"chr19" 10437410 10437827 418 23 0.176376070158504 0.0028957911711627 0.173480278987341 79.2129340561636
"chr19" 5438362 5438456 95 31 0.005350077160825 0.0399070477573089 -0.034556970596484 -79.2118553486302
"chr19" 10282059 10282161 103 35 0.010215347058701 0.0375560090200202 -0.0273406619613192 -79.1177831849651
"chr19" 47465992 47466297 306 23 0.101094741040673 0.00159006695745833 0.099504674083215 78.1636521613032
"chr19" 6918780 6918889 110 27 0.00387378922117461 0.0320414618860624 -0.0281676726648878 -77.7981112591168
"chr19" 10246527 10246744 218 22 0.0096161539283275 0.154894431681817 -0.14527827775349 -77.7848995449082
"chr19" 44701843 44702098 256 21 0.0564964195947905 0.00995674592394436 0.0465396736708462 77.7740506778058
"chr19" 45222235 45222421 187 33 0.00263156253008018 0.0327321664390862 -0.030100603909006 -77.4345946032065
"chr19" 21756231 21756440 210 24 0.0583186009604022 0.00321954133878615 0.055099059621616 76.8456394906371
"chr19" 6111212 6111312 101 23 0.0440628599992058 0.00709961918502408 0.0369632408141818 76.8035956790396
"chr19" 33707804 33708019 216 24 0.0312532427792956 0.00515449949632248 0.0260987432829731 76.2138709351241
"chr19" 41774532 41774745 214 26 0.0692878473279499 0.00139928395725215 0.0678885633706978 76.0223371905213
"chr19" 35633444 35633697 254 22 0.0305028694866261 0.00208589508539621 0.0284169744012298 75.8920052931102
"chr19" 35644640 35644762 123 25 0.0232553160380135 0.00162008442728397 0.0216352316107295 75.7274461412564
"chr19" 56740518 56740854 337 26 0.0599811985436525 0.00166606143084399 0.0583151371128085 75.4759169150601
"chr19" 28133990 28134223 234 18 0.0389046715563213 0.000829101897325527 0.0380755696589958 75.1503221550986
"chr19" 61292613 61292797 185 22 0.0398650517030231 0.00109169821586023 0.0387733534871629 75.0389863059751
"chr19" 30008369 30008440 72 20 0.036959266846962 0.121519048313438 -0.0845597814664764 -74.965309329184
"chr19" 6454814 6455009 196 25 0.0575302741410238 0.00206624782115489 0.0554640263198689 74.6354866955341
"chr19" 56995953 56996170 218 22 0.0971303571152758 0.00286461211680813 0.0942657449984677 74.4703247403735
"chr19" 5156701 5156886 186 22 0.0136476748886683 0.0722494409118365 -0.0586017660231682 -74.1990709507284
"chr19" 46027465 46027698 234 23 0.0909430006910585 0.00373572766545511 0.0872072730256034 74.1509242454658
"chr19" 7147777 7148122 346 21 0.118977331267179 0.00222144249506058 0.116755888772119 74.0951521286847
"chr19" 44242989 44243175 187 20 0.0718505045041447 0.00180114027973325 0.0700493642244114 74.0070576763865
"chr19" 45698233 45698445 213 21 0.0911890375685648 0.00237731929694444 0.0888117182716203 73.9573260498134
"chr19" 27379439 27379561 123 19 0.0288821136260496 0.000764725252812856 0.0281173883732367 73.6299023347105
"chr19" 8761184 8761389 206 24 0.0920595577959545 0.00314000564828585 0.0889195521476686 73.6149391904821
"chr19" 25178806 25179148 343 23 0.0893597876552586 0.00154266653126671 0.0878171211239919 73.4543297413232
"chr19" 45013089 45013195 107 26 0.0132718012305018 0.0888939155470973 -0.0756221143165955 -73.3197744889658
"chr19" 53364935 53365191 257 22 0.110265671860219 0.00213823552831047 0.108127436331909 73.2827718421921
"chr19" 51847108 51847366 259 27 0.0396734361436126 0.00167067577422232 0.0380027603693903 73.0612582441114
"chr19" 37364844 37364929 86 22 0.0178975685796367 0.0943793527878205 -0.0764817842081838 -72.8111439862905
"chr19" 40366206 40366540 335 27 0.0527964970296564 0.00213923392342104 0.0506572631062354 72.6925956355889
"chr19" 5571538 5571916 379 21 0.116790878758144 0.00197267409984023 0.114818204658304 72.6056614153108
"chr19" 59334662 59334788 127 21 0.0586024823998759 0.0028543682004333 0.0557481141994426 72.3368671843306
"chr19" 42255435 42255654 220 26 0.0676742044900743 0.00198520710051661 0.0656889973895577 72.3131393640149
"chr19" 40502396 40502478 83 29 0.0437423208401749 0.119459515388752 -0.0757171945485768 -72.2737121502183
"chr19" 21768461 21768585 125 22 0.0399703059667891 0.00480683635179421 0.0351634696149949 72.2692190026965
"chr19" 18690825 18690918 94 27 0.00430557804328129 0.0403482475628626 -0.0360426695195813 -72.120956676757
"chr19" 39401428 39401583 156 23 0.0398304376334894 0.00150957623836517 0.0383208613951242 72.0951784602902
"chr19" 6356430 6356523 94 24 0.0140394525737702 0.0775588861143307 -0.0635194335405606 -71.7618418096479
"chr19" 47452034 47452249 216 25 0.0627254482787091 0.00381305265350294 0.0589123956252061 71.640776120756
"chr19" 4115414 4115548 135 21 0.0438551915264206 0.015695259195385 0.0281599323310356 71.3472094251869
"chr19" 25601148 25601428 281 23 0.0670500246177614 0.00196301269517915 0.0650870119225822 71.3183832424604
"chr19" 37896773 37897032 260 22 0.0789536325888052 0.00157714516622321 0.077376487422582 70.9478422983964
"chr19" 42993122 42993264 143 17 0.0324473039114336 0.00422788029485426 0.0282194236165793 70.5381886321668
"chr19" 28480641 28480816 176 21 0.103388566568805 0.00176635916562318 0.101622207403182 70.5183957888377
"chr19" 58525785 58526157 373 21 0.106752203393824 0.0015787102988835 0.105173493094941 70.4098039766457
"chr19" 4783747 4784475 729 49 0.0875626077284719 0.0510295674801687 0.0365330402483032 70.3018900166497
"chr19" 49652116 49652216 101 23 0.0224397425761964 0.00453566878172121 0.0179040737944752 69.8973098395026
"chr19" 28186798 28186954 157 25 0.0324881824857422 0.00897854039627595 0.0235096420894662 69.8713736560902
"chr19" 33369222 33369331 110 22 0.038079395145295 0.00229822786741491 0.0357811672778801 69.7516844858911
"chr19" 57810220 57810456 237 24 0.0800448266332451 0.00180455948884676 0.0782402671443984 69.4622764859271
"chr19" 12458084 12458285 202 22 0.126753663026459 0.00313881121217534 0.123614851814284 69.0413148537331
"chr19" 32361915 32362167 253 20 0.114302689334171 0.00185505183118756 0.112447637502983 68.8907369102697
"chr19" 30495441 30495637 197 23 0.0547724547937608 0.00244170166463322 0.0523307531291276 68.7032539733781
"chr19" 10066457 10066895 439 20 0.13757763269417 0.00143382897764043 0.136143803716529 68.4859296109045
"chr19" 46462873 46463082 210 22 0.0934117309044978 0.00277013092755538 0.0906415999769424 68.4710538199854
"chr19" 60921440 60921572 133 27 0.015063281661872 0.000943829547193481 0.0141194521146785 68.2402268327473
"chr19" 56772940 56773244 305 22 0.0808529083756205 0.00176625213967863 0.0790866562359418 67.9011754436031
"chr19" 46258149 46258370 222 21 0.0899707639127984 0.00174695934401732 0.0882238045687811 67.6325808360387
"chr19" 60879077 60879146 70 26 0.0578678768476464 0.0105014717852793 0.0473664050623671 67.5989345111576
"chr19" 44398829 44399053 225 23 0.0709736093687931 0.00154172003960241 0.0694318893291907 67.2841604766469
"chr19" 11069700 11069772 73 31 0.0153963591112965 0.0461403723582142 -0.0307440132469177 -67.0258450023805
"chr19" 55071474 55071720 247 24 0.0645726932457761 0.00239288796375075 0.0621798052820254 66.750527336215
"chr19" 59455772 59455975 204 25 0.0424397150858934 0.0039071457351338 0.0385325693507596 66.7174261033201
"chr19" 15650199 15650355 157 17 0.0285205692376546 0.00104086329321499 0.0274797059444396 66.3105853255244
"chr19" 55437614 55437800 187 25 0.0650670122329284 0.00139450601475607 0.0636725062181723 66.2811035556964
"chr19" 37218303 37218609 307 19 0.132242205814872 0.00248612170584514 0.129756084109027 66.2042406474446
"chr19" 10156320 10156427 108 17 0.029804045889878 0.000978075888738384 0.0288259700011396 66.0897156561244
"chr19" 38106770 38106931 162 18 0.100709423045365 0.00205972716074925 0.0986496958846157 66.0685998060849
"chr19" 53827324 53827686 363 20 0.105268862109473 0.0017886971844051 0.103480164925068 66.0109677162614
"chr19" 56975756 56975972 217 22 0.0564991902425127 0.00172047454649516 0.0547787156960176 66.0038141032709
"chr19" 55616183 55616395 213 17 0.11797615974376 0.00191319685315201 0.116062962890608 65.6290562418001
"chr19" 21906827 21906963 137 21 0.0303387080515953 0.00630274975135593 0.0240359583002394 65.5802977053825
"chr19" 37211044 37211214 171 25 0.00993614232811225 0.0537073589936982 -0.043771216665586 -65.5446026689369
"chr19" 22628628 22628840 213 25 0.0334496343271416 0.00938730801840361 0.024062326308738 65.4973287560833
"chr19" 55459533 55459802 270 22 0.0820428095619978 0.00235376027725818 0.0796890492847397 65.0102224047208
"chr19" 38482270 38482403 134 17 0.0295845266363297 0.00795260777553457 0.0216319188607951 64.9796781300233
"chr19" 46625899 46626133 235 21 0.0564374102806271 0.00241215857538756 0.0540252517052395 64.7628167635294
"chr19" 45223707 45223831 125 25 0.0979377058102439 0.194075279134603 -0.0961375733243594 -64.7556340393204
"chr19" 56925329 56925581 253 17 0.115552713129743 0.0029653317557335 0.112587381374009 64.4447912258259
"chr19" 60915436 60915651 216 23 0.0322570397753589 0.00598620103111431 0.0262708387442446 64.4055325779511
"chr19" 24085373 24085638 266 19 0.0638112015322175 0.00168750715694444 0.062123694375273 64.3447139520045
"chr19" 58614199 58614631 433 22 0.0971080864903455 0.00143504693416134 0.0956730395561841 64.0141156487593
"chr19" 33369397 33369507 111 21 0.0478379079979121 0.00589503224348534 0.0419428757544268 63.9101505239724
"chr19" 56587295 56587514 220 19 0.134858803233347 0.00259458812061078 0.132264215112736 63.8279395884843
"chr19" 4560207 4560346 140 27 0.0116070156039621 0.0564156884540174 -0.0448086728500553 -63.7510110506243
"chr19" 41735925 41736076 152 16 0.0652484630456026 0.00257204037179798 0.0626764226738046 63.7228653410625
"chr19" 5659839 5660053 215 20 0.0513534843869571 0.00381096636510089 0.0475425180218562 63.5767071604808
"chr19" 57950300 57950537 238 22 0.077995711538675 0.00160155982210627 0.0763941517165688 63.5163733257365
"chr19" 6964652 6964715 64 22 0.0489710090613509 0.00295180139664927 0.0460192076647016 63.4129090330461
"chr19" 41970813 41970992 180 21 0.00378157657686879 0.0457036853883987 -0.0419221088115299 -63.2208049892736
"chr19" 6296380 6296615 236 20 0.101887979627217 0.00163694456363987 0.100251035063577 63.0580155725289
"chr19" 55075803 55076051 249 19 0.0979716816386885 0.00181215952031883 0.0961595221183696 62.8095062621224
"chr19" 26543721 26544132 412 23 0.0980989914862934 0.00288912542172843 0.095209866064565 62.6895461302635
"chr19" 55877161 55877334 174 18 0.0800440643587786 0.00149771843984573 0.0785463459189329 62.5978773027372
"chr19" 24947604 24947654 51 14 0.0496959271186352 0.00146892820970077 0.0482269989089344 62.561191650721
"chr19" 4852560 4852685 126 19 0.0234830562426201 0.189581919992366 -0.166098863749745 -62.3401879348117
"chr19" 6936427 6936554 128 21 0.0629604060547129 0.00147529264439784 0.0614851134103151 62.2629450320563
"chr19" 16349420 16349655 236 18 0.130129603250056 0.00324489215909352 0.126884711090963 61.8133397741991
"chr19" 29137392 29137500 109 25 0.0376175177206235 0.0116102869656706 0.0260072307549529 61.6621543724573
"chr19" 15911056 15911314 259 17 0.0231639891862869 0.242696953088908 -0.219532963902621 -61.5464207382665
"chr19" 6605511 6605756 246 16 0.130454008195798 0.00167130051157813 0.12878270768422 61.5140889179287
"chr19" 38748414 38748619 206 20 0.0668398289037747 0.0017698057750817 0.065070023128693 61.2182784452483
"chr19" 55878851 55879043 193 19 0.115668238706012 0.00162164696214083 0.114046591743871 61.1892902678732
"chr19" 28739019 28739223 205 20 0.0779557426194435 0.00163230284640564 0.0763234397730379 61.1492674035021
"chr19" 4119461 4119788 328 19 0.119182552864047 0.00163583235338382 0.117546720510663 61.0966387077794
"chr19" 55486011 55486222 212 22 0.0641598682412849 0.00210329314480596 0.0620565750964789 61.0276786492487
"chr19" 26749572 26749727 156 22 0.120493876863311 0.00309752325348044 0.117396353609831 60.8723627008224
"chr19" 30740701 30740822 122 19 0.0267378941003647 0.0839985341698791 -0.0572606400695144 -60.8717106212421
"chr19" 42295408 42295733 326 19 0.0178156186000875 0.176769007419102 -0.158953388819014 -60.8478454773218
"chr19" 4076996 4077121 126 18 0.0622807787981573 0.00241263798313267 0.0598681408150247 60.7132956349447
"chr19" 23234711 23234998 288 20 0.0888410557324092 0.00149815191014603 0.0873429038222632 60.463942494665
"chr19" 3953512 3953705 194 23 0.0552079102031195 0.00280994875833572 0.0523979614447838 60.4338088875553
"chr19" 47217293 47217534 242 17 0.00377678314289034 0.200892797956759 -0.197116014813869 -60.2738434339114
"chr19" 35882504 35882586 83 13 0.0320426993864604 0.0057935862300042 0.0262491131564562 60.0235795999587
"chr19" 59334449 59334559 111 23 0.0535527353280476 0.117072994525019 -0.0635202591969714 -59.9036866878571
"chr19" 58347007 58347132 126 21 0.0532372722502393 0.00187925960329976 0.0513580126469395 59.8069333737121
"chr19" 10195525 10195766 242 19 0.0581425683753763 0.00178288580470769 0.0563596825706686 59.757899347733
"chr19" 47132084 47132327 244 17 0.0826930637719865 0.0048177063925652 0.0778753573794213 59.6951335115086
"chr19" 58377139 58377392 254 20 0.0757156196205298 0.00191989929479777 0.073795720325732 59.6789116140057
"chr19" 56393382 56393730 349 22 0.0761207871262829 0.00222286628186911 0.0738979208444138 59.6195520489684
"chr19" 7475692 7475771 80 13 0.180495108040965 0.00172207145104873 0.178773036589917 59.1359552943402
"chr19" 32855905 32856135 231 20 0.0295834943240241 0.00211647039271902 0.0274670239313051 59.0807226323227
"chr19" 53225011 53225253 243 17 0.0649607004918823 0.00154870145907052 0.0634119990328118 58.9878329205219
"chr19" 60755213 60755378 166 21 0.0545304137458175 0.00247595590014947 0.052054457845668 58.9012377939906
"chr19" 15883482 15883783 302 20 0.0688833341328438 0.00161395701930278 0.067269377113541 58.7428764951406
"chr19" 5733838 5734056 219 21 0.0556976579963165 0.00181690416965531 0.0538807538266612 58.7116474767847
"chr19" 6453560 6453831 272 21 0.0783915522965716 0.00346320931933574 0.0749283429772359 58.6486340612427
"chr19" 39467320 39467515 196 19 0.032899004119407 0.00709006689931162 0.0258089372200954 58.6472156542105
"chr19" 25588945 25589207 263 16 0.144522663566957 0.00277577948166005 0.141746884085297 58.3023705148119
"chr19" 45224068 45224181 114 16 0.0591550274745611 0.211086359797638 -0.151931332323077 -58.294996828666
"chr19" 23036881 23037107 227 19 0.0271191643682339 0.000791516076376683 0.0263276482918572 58.2831354904808
"chr19" 58611005 58611161 157 20 0.0478474568415835 0.00208328865415486 0.0457641681874287 58.2093098663482
"chr19" 40835144 40835409 266 19 0.0751797038097426 0.00154240146799989 0.0736373023417427 58.0258304750277
"chr19" 47140650 47140828 179 20 0.0446650256311072 0.00187893279370268 0.0427860928374045 58.0122565630315
"chr19" 5504462 5504730 269 19 0.109535688741414 0.0029457579267264 0.106589930814687 57.8058093587957
"chr19" 44582810 44582985 176 21 0.00207457132778358 0.0760115411730822 -0.0739369698452986 -57.7500312924608
"chr19" 5336403 5336674 272 19 0.0707685822228495 0.00201372727663936 0.0687548549462102 57.6952059748287
"chr19" 49698255 49698410 156 18 0.0573977868996206 0.00154879193735957 0.055848994962261 57.3973791558027
"chr19" 12130070 12130225 156 22 0.0198406060019737 0.00350471539440104 0.0163358906075727 57.1651780162029
"chr19" 47331985 47332047 63 21 0.0288741360784313 0.00241709087368973 0.0264570452047416 57.0900723715167
"chr19" 45714127 45714480 354 20 0.0849604294490069 0.0024115154939288 0.0825489139550781 56.8916340442032
"chr19" 47636711 47637084 374 16 0.138278973462142 0.0017300148151098 0.136548958647032 56.8907604974857
"chr19" 21959706 21959835 130 13 0.0322366100212881 0.00456877008730981 0.0276678399339783 56.8317693731892
"chr19" 43429260 43429343 84 23 0.0349579626630275 0.0100794024061052 0.0248785602569223 56.6459120198252
"chr19" 55002395 55002545 151 18 0.0220460382309612 0.000714585707650415 0.0213314525233108 56.569115693137
"chr19" 25440012 25440347 336 18 0.120526215760392 0.00234643761461134 0.118179778145781 56.5464064181733
"chr19" 6505229 6505346 118 21 0.0415139717495726 0.00200330668133981 0.0395106650682328 56.511640319443
"chr19" 47115726 47115969 244 18 0.0908726679208781 0.00250260714962053 0.0883700607712576 56.4031523184012
"chr19" 56323635 56323785 151 20 0.0548761129769674 0.001683698039717 0.0531924149372504 56.3324280691712
"chr19" 40314526 40314613 88 17 0.0422438442130873 0.0031890423663099 0.0390548018467774 56.2535283946694
